id,roleID,skillNumber,associatedSkillNumber,skillType,isPassive,skillLevel,skillUnlock,unlockParam,starAutoLevelUp,cost,combatPower
1004044,1004,100404,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
1004045,1004,100404,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
1004051,1004,100405,,2,,1,,,1,,"102,59"
1004052,1004,100405,,2,,2,,2,2,,"256,146"
1004053,1004,100405,,2,,3,,3,3,,"409,234"
1004054,1004,100405,,2,,4,,4,4,,"664,380"
1004055,1004,100405,,2,,5,,5,5,,"1022,585"
1005011,1005,100501,,1,,1,,,,,"51,29"
1005012,1005,100501,,1,,2,,,,"123101:8,11:3000","128,73"
1005013,1005,100501,,1,,3,,,,"123101:14,11:8000","204,117"
1005014,1005,100501,,1,,4,,,,"123101:23,11:30000","332,190"
1005015,1005,100501,,1,,5,,,,"123101:36,11:50000","511,293"
1005021,1005,100502,,4,,1,2,1,,,"64,37"
1005022,1005,100502,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
1005023,1005,100502,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
1005024,1005,100502,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
1005025,1005,100502,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
1005031,1005,100503,,5,1,1,2,3,,,"64,37"
1005032,1005,100503,,5,1,2,,,,"123101:5,123201:5,11:5000","160,91"
1005033,1005,100503,,5,1,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
1005034,1005,100503,,5,1,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
1005035,1005,100503,,5,1,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
1005041,1005,100504,,3,,1,,,,,"102,59"
1005042,1005,100504,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
1005043,1005,100504,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
1005044,1005,100504,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
1005045,1005,100504,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
1005051,1005,100505,,2,,1,,,1,,"102,59"
1005052,1005,100505,,2,,2,,2,2,,"256,146"
1005053,1005,100505,,2,,3,,3,3,,"409,234"
1005054,1005,100505,,2,,4,,4,4,,"664,380"
1005055,1005,100505,,2,,5,,5,5,,"1022,585"
1006011,1006,100601,,1,,1,,,,,"51,29"
1006012,1006,100601,,1,,2,,,,"123102:8,11:3000","128,73"
1006013,1006,100601,,1,,3,,,,"123102:14,11:8000","204,117"
1006014,1006,100601,,1,,4,,,,"123102:23,11:30000","332,190"
1006015,1006,100601,,1,,5,,,,"123102:36,11:50000","511,293"
1006021,1006,100602,,4,,1,2,1,,,"64,37"
1006022,1006,100602,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
1006023,1006,100602,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1006024,1006,100602,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
1006025,1006,100602,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1006031,1006,100603,,5,1,1,2,3,,,"64,37"
1006032,1006,100603,,5,1,2,,,,"123102:5,123201:5,11:5000","160,91"
1006033,1006,100603,,5,1,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1006034,1006,100603,,5,1,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
1006035,1006,100603,,5,1,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1006041,1006,100604,,3,,1,,,,,"102,59"
1006042,1006,100604,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
1006043,1006,100604,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
1006044,1006,100604,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
1006045,1006,100604,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
1006051,1006,100605,,2,,1,,,1,,"102,59"
1006052,1006,100605,,2,,2,,2,2,,"256,146"
1006053,1006,100605,,2,,3,,3,3,,"409,234"
1006054,1006,100605,,2,,4,,4,4,,"664,380"
1006055,1006,100605,,2,,5,,5,5,,"1022,585"
1007011,1007,100701,100700,1,,1,,,,,"51,29"
1007012,1007,100701,100700,1,,2,,,,"123104:8,11:3000","128,73"
1007013,1007,100701,100700,1,,3,,,,"123104:14,11:8000","204,117"
1007014,1007,100701,100700,1,,4,,,,"123104:23,11:30000","332,190"
1007015,1007,100701,100700,1,,5,,,,"123104:36,11:50000","511,293"
1007001,1007,100700,,6,,1,,,,,
1007002,1007,100700,,6,,2,,,,,
1007003,1007,100700,,6,,3,,,,,
1007004,1007,100700,,6,,4,,,,,
1007005,1007,100700,,6,,5,,,,,
1007021,1007,100702,,4,,1,2,1,,,"64,37"
1007022,1007,100702,,4,,2,,,,"123104:5,123201:5,11:5000","160,91"
1007023,1007,100702,,4,,3,,,,"123104:8,123202:4,123201:8,11:10000","256,146"
1007024,1007,100702,,4,,4,,,,"123104:12,123203:4,123202:8,11:40000","415,238"
1007025,1007,100702,,4,,5,,,,"123104:15,123204:5,123203:5,11:60000","639,366"
1007031,1007,100703,,5,,1,2,3,,,"64,37"
1007032,1007,100703,,5,,2,,,,"123104:5,123201:5,11:5000","160,91"
1007033,1007,100703,,5,,3,,,,"123104:8,123202:4,123201:8,11:10000","256,146"
1007034,1007,100703,,5,,4,,,,"123104:12,123203:4,123202:8,11:40000","415,238"
1007035,1007,100703,,5,,5,,,,"123104:15,123204:5,123203:5,11:60000","639,366"
1007041,1007,100704,,3,,1,,,,,"102,59"
1007042,1007,100704,,3,,2,,,,"123104:8,123301:6,11:15000","256,146"
1007043,1007,100704,,3,,3,,,,"123104:12,123302:6,123301:8,11:20000","409,234"
1007044,1007,100704,,3,,4,,,,"123104:18,123303:4,123302:8,11:80000","664,380"
1007045,1007,100704,,3,,5,,,,"123104:24,123304:5,123303:5,11:120000","1022,585"
1007051,1007,100705,,2,,1,,,1,,"102,59"
1007052,1007,100705,,2,,2,,2,2,,"256,146"
1007053,1007,100705,,2,,3,,3,3,,"409,234"
1007054,1007,100705,,2,,4,,4,4,,"664,380"
1007055,1007,100705,,2,,5,,5,5,,"1022,585"
1008011,1008,100801,,1,,1,,,,,"51,29"
1008012,1008,100801,,1,,2,,,,"123106:8,11:3000","128,73"
1008013,1008,100801,,1,,3,,,,"123106:14,11:8000","204,117"
1008014,1008,100801,,1,,4,,,,"123106:23,11:30000","332,190"
1008015,1008,100801,,1,,5,,,,"123106:36,11:50000","511,293"
1008021,1008,100802,,4,,1,2,1,,,"64,37"
1008022,1008,100802,,4,,2,,,,"123106:5,123201:5,11:5000","160,91"
1008023,1008,100802,,4,,3,,,,"123106:8,123202:4,123201:8,11:10000","256,146"
1008024,1008,100802,,4,,4,,,,"123106:12,123203:4,123202:8,11:40000","415,238"
1008025,1008,100802,,4,,5,,,,"123106:15,123204:5,123203:5,11:60000","639,366"
1008031,1008,100803,,5,,1,2,3,,,"64,37"
1008032,1008,100803,,5,,2,,,,"123106:5,123201:5,11:5000","160,91"
1008033,1008,100803,,5,,3,,,,"123106:8,123202:4,123201:8,11:10000","256,146"
1008034,1008,100803,,5,,4,,,,"123106:12,123203:4,123202:8,11:40000","415,238"
1008035,1008,100803,,5,,5,,,,"123106:15,123204:5,123203:5,11:60000","639,366"
1008041,1008,100804,,3,,1,,,,,"102,59"
1008042,1008,100804,,3,,2,,,,"123106:8,123301:6,11:15000","256,146"
1008043,1008,100804,,3,,3,,,,"123106:12,123302:6,123301:8,11:20000","409,234"
1008044,1008,100804,,3,,4,,,,"123106:18,123303:4,123302:8,11:80000","664,380"
1008045,1008,100804,,3,,5,,,,"123106:24,123304:5,123303:5,11:120000","1022,585"
1008051,1008,100805,,2,,1,,,1,,"102,59"
1008052,1008,100805,,2,,2,,2,2,,"256,146"
1008053,1008,100805,,2,,3,,3,3,,"409,234"
1008054,1008,100805,,2,,4,,4,4,,"664,380"
1008055,1008,100805,,2,,5,,5,5,,"1022,585"
1009011,1009,100901,,1,,1,,,,,"51,29"
1009012,1009,100901,,1,,2,,,,"123105:8,11:3000","128,73"
1009013,1009,100901,,1,,3,,,,"123105:14,11:8000","204,117"
1009014,1009,100901,,1,,4,,,,"123105:23,11:30000","332,190"
1009015,1009,100901,,1,,5,,,,"123105:36,11:50000","511,293"
1009021,1009,100902,,4,,1,2,1,,,"64,37"
1009022,1009,100902,,4,,2,,,,"123105:5,123201:5,11:5000","160,91"
1009023,1009,100902,,4,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
1009024,1009,100902,,4,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
1009025,1009,100902,,4,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
1009031,1009,100903,,5,,1,2,3,,,"64,37"
1009032,1009,100903,,5,,2,,,,"123105:5,123201:5,11:5000","160,91"
1009033,1009,100903,,5,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
1009034,1009,100903,,5,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
1009035,1009,100903,,5,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
1009041,1009,100904,,3,,1,,,,,"102,59"
1009042,1009,100904,,3,,2,,,,"123105:8,123301:6,11:15000","256,146"
1009043,1009,100904,,3,,3,,,,"123105:12,123302:6,123301:8,11:20000","409,234"
1009044,1009,100904,,3,,4,,,,"123105:18,123303:4,123302:8,11:80000","664,380"
1009045,1009,100904,,3,,5,,,,"123105:24,123304:5,123303:5,11:120000","1022,585"
1009051,1009,100905,,2,,1,,,1,,"102,59"
1009052,1009,100905,,2,,2,,2,2,,"256,146"
1009053,1009,100905,,2,,3,,3,3,,"409,234"
1009054,1009,100905,,2,,4,,4,4,,"664,380"
1009055,1009,100905,,2,,5,,5,5,,"1022,585"
1011011,1011,101101,,1,,1,,,,,"51,29"
1011012,1011,101101,,1,,2,,,,"123103:8,11:3000","128,73"
1011013,1011,101101,,1,,3,,,,"123103:14,11:8000","204,117"
1011014,1011,101101,,1,,4,,,,"123103:23,11:30000","332,190"
1011015,1011,101101,,1,,5,,,,"123103:36,11:50000","511,293"
1011021,1011,101102,,4,,1,2,1,,,"64,37"
1011022,1011,101102,,4,,2,,,,"123103:5,123201:5,11:5000","160,91"
1011023,1011,101102,,4,,3,,,,"123103:8,123202:4,123201:8,11:10000","256,146"
1011024,1011,101102,,4,,4,,,,"123103:12,123203:4,123202:8,11:40000","415,238"
1011025,1011,101102,,4,,5,,,,"123103:15,123204:5,123203:5,11:60000","639,366"
1011031,1011,101103,,5,,1,2,3,,,"64,37"
1011032,1011,101103,,5,,2,,,,"123103:5,123201:5,11:5000","160,91"
1011033,1011,101103,,5,,3,,,,"123103:8,123202:4,123201:8,11:10000","256,146"
1011034,1011,101103,,5,,4,,,,"123103:12,123203:4,123202:8,11:40000","415,238"
1011035,1011,101103,,5,,5,,,,"123103:15,123204:5,123203:5,11:60000","639,366"
1011041,1011,101104,,3,,1,,,,,"102,59"
1011042,1011,101104,,3,,2,,,,"123103:8,123301:6,11:10000","256,146"
1011043,1011,101104,,3,,3,,,,"123103:12,123302:6,123301:8,11:20000","409,234"
1011044,1011,101104,,3,,4,,,,"123103:18,123303:4,123302:8,11:80000","664,380"
1011045,1011,101104,,3,,5,,,,"123103:24,123304:5,123303:5,11:120000","1022,585"
1011051,1011,101105,,2,,1,,,1,,"102,59"
1011052,1011,101105,,2,,2,,2,2,,"256,146"
1011053,1011,101105,,2,,3,,3,3,,"409,234"
1011054,1011,101105,,2,,4,,4,4,,"664,380"
1011055,1011,101105,,2,,5,,5,5,,"1022,585"
1012011,1012,101201,,1,,1,,,,,"51,29"
1012012,1012,101201,,1,,2,,,,"123102:8,11:3000","128,73"
1012013,1012,101201,,1,,3,,,,"123102:14,11:8000","204,117"
1012014,1012,101201,,1,,4,,,,"123102:23,11:30000","332,190"
1012015,1012,101201,,1,,5,,,,"123102:36,11:50000","511,293"
1012021,1012,101202,,4,,1,2,1,,,"64,37"
1012022,1012,101202,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
1012023,1012,101202,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1012024,1012,101202,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
1012025,1012,101202,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1012031,1012,101203,,5,,1,2,3,,,"64,37"
1012032,1012,101203,,5,,2,,,,"123102:5,123201:5,11:5000","160,91"
1012033,1012,101203,,5,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1012034,1012,101203,,5,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
1012035,1012,101203,,5,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1012041,1012,101204,,3,,1,,,,,"102,59"
1012042,1012,101204,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
1012043,1012,101204,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
1012044,1012,101204,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
1012045,1012,101204,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
1012051,1012,101205,,2,,1,,,1,,"102,59"
1012052,1012,101205,,2,,2,,2,2,,"256,146"
1012053,1012,101205,,2,,3,,3,3,,"409,234"
1012054,1012,101205,,2,,4,,4,4,,"664,380"
1012055,1012,101205,,2,,5,,5,5,,"1022,585"
1013011,1013,101301,,1,,1,,,,,"51,29"
1013012,1013,101301,,1,,2,,,,"123105:8,11:3000","128,73"
1013013,1013,101301,,1,,3,,,,"123105:14,11:8000","204,117"
1013014,1013,101301,,1,,4,,,,"123105:23,11:30000","332,190"
1013015,1013,101301,,1,,5,,,,"123105:36,11:50000","511,293"
1013021,1013,101302,,4,,1,2,1,,,"64,37"
1013022,1013,101302,,4,,2,,,,"123105:5,123201:5,11:5000","160,91"
1013023,1013,101302,,4,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
1013024,1013,101302,,4,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
1013025,1013,101302,,4,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
1013031,1013,101303,,5,,1,2,3,,,"64,37"
1013032,1013,101303,,5,,2,,,,"123105:5,123201:5,11:5000","160,91"
1013033,1013,101303,,5,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
1013034,1013,101303,,5,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
1013035,1013,101303,,5,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
1013041,1013,101304,,3,,1,,,,,"102,59"
1013042,1013,101304,,3,,2,,,,"123105:8,123301:6,11:15000","256,146"
1013043,1013,101304,,3,,3,,,,"123105:12,123302:6,123301:8,11:20000","409,234"
1013044,1013,101304,,3,,4,,,,"123105:18,123303:4,123302:8,11:80000","664,380"
1013045,1013,101304,,3,,5,,,,"123105:24,123304:5,123303:5,11:120000","1022,585"
1013051,1013,101305,,2,,1,,,1,,"102,59"
1013052,1013,101305,,2,,2,,2,2,,"256,146"
1013053,1013,101305,,2,,3,,3,3,,"409,234"
1013054,1013,101305,,2,,4,,4,4,,"664,380"
1013055,1013,101305,,2,,5,,5,5,,"1022,585"
1014011,1014,101401,,1,,1,,,,,"51,29"
1014012,1014,101401,,1,,2,,,,"123102:8,11:3000","128,73"
1014013,1014,101401,,1,,3,,,,"123102:14,11:8000","204,117"
1014014,1014,101401,,1,,4,,,,"123102:23,11:30000","332,190"
1014015,1014,101401,,1,,5,,,,"123102:36,11:50000","511,293"
1014021,1014,101402,,4,,1,2,1,,,"64,37"
1014022,1014,101402,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
1014023,1014,101402,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1014024,1014,101402,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
1014025,1014,101402,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1014031,1014,101403,,5,,1,2,3,,,"64,37"
1014032,1014,101403,,5,,2,,,,"123102:5,123201:5,11:5000","160,91"
1014033,1014,101403,,5,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1014034,1014,101403,,5,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
1014035,1014,101403,,5,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1014041,1014,101404,,3,,1,,,,,"102,59"
1014042,1014,101404,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
1014043,1014,101404,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
1014044,1014,101404,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
1014045,1014,101404,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
1014051,1014,101405,,2,,1,,,1,,"102,59"
1014052,1014,101405,,2,,2,,2,2,,"256,146"
1014053,1014,101405,,2,,3,,3,3,,"409,234"
1014054,1014,101405,,2,,4,,4,4,,"664,380"
1014055,1014,101405,,2,,5,,5,5,,"1022,585"
1017011,1017,101701,,1,,1,,,,,"51,29"
1017012,1017,101701,,1,,2,,,,"123101:8,11:3000","128,73"
1017013,1017,101701,,1,,3,,,,"123101:14,11:8000","204,117"
1017014,1017,101701,,1,,4,,,,"123101:23,11:30000","332,190"
1017015,1017,101701,,1,,5,,,,"123101:36,11:50000","511,293"
1017021,1017,101702,,4,,1,2,1,,,"64,37"
1017022,1017,101702,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
1017023,1017,101702,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
1017024,1017,101702,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
1017025,1017,101702,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
1017031,1017,101703,,5,,1,2,3,,,"64,37"
1017032,1017,101703,,5,,2,,,,"123101:5,123201:5,11:5000","160,91"
1017033,1017,101703,,5,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
1017034,1017,101703,,5,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
1017035,1017,101703,,5,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
1017041,1017,101704,,3,,1,,,,,"102,59"
1017042,1017,101704,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
1017043,1017,101704,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
1017044,1017,101704,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
1017045,1017,101704,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
1017051,1017,101705,,2,,1,,,1,,"102,59"
1017052,1017,101705,,2,,2,,2,2,,"256,146"
1017053,1017,101705,,2,,3,,3,3,,"409,234"
1017054,1017,101705,,2,,4,,4,4,,"664,380"
1017055,1017,101705,,2,,5,,5,5,,"1022,585"
1018001,1018,101800,,6,,1,,,,,
1018002,1018,101800,,6,,2,,,,,
1018003,1018,101800,,6,,3,,,,,
1018004,1018,101800,,6,,4,,,,,
1018005,1018,101800,,6,,5,,,,,
1018011,1018,101801,101800,1,,1,,,,,"51,29"
1018012,1018,101801,101800,1,,2,,,,"123105:8,11:3000","128,73"
1018013,1018,101801,101800,1,,3,,,,"123105:14,11:8000","204,117"
1018014,1018,101801,101800,1,,4,,,,"123105:23,11:30000","332,190"
1018015,1018,101801,101800,1,,5,,,,"123105:36,11:50000","511,293"
1018021,1018,101802,,4,,1,2,1,,,"64,37"
1018022,1018,101802,,4,,2,,,,"123105:5,123201:5,11:5000","160,91"
1018023,1018,101802,,4,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
1018024,1018,101802,,4,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
1018025,1018,101802,,4,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
1018031,1018,101803,,5,,1,2,3,,,"64,37"
1018032,1018,101803,,5,,2,,,,"123105:5,123201:5,11:5000","160,91"
1018033,1018,101803,,5,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
1018034,1018,101803,,5,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
1018035,1018,101803,,5,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
1018041,1018,101804,,3,,1,,,,,"102,59"
1018042,1018,101804,,3,,2,,,,"123105:8,123301:6,11:15000","256,146"
1018043,1018,101804,,3,,3,,,,"123105:12,123302:6,123301:8,11:20000","409,234"
1018044,1018,101804,,3,,4,,,,"123105:18,123303:4,123302:8,11:80000","664,380"
1018045,1018,101804,,3,,5,,,,"123105:24,123304:5,123303:5,11:120000","1022,585"
1018051,1018,101805,,2,,1,,,1,,"102,59"
1018052,1018,101805,,2,,2,,2,2,,"256,146"
1018053,1018,101805,,2,,3,,3,3,,"409,234"
1018054,1018,101805,,2,,4,,4,4,,"664,380"
1018055,1018,101805,,2,,5,,5,5,,"1022,585"
1019011,1019,101901,,1,,1,,,,,"51,29"
1019012,1019,101901,,1,,2,,,,"123101:8,11:3000","128,73"
1019013,1019,101901,,1,,3,,,,"123101:14,11:8000","204,117"
1019014,1019,101901,,1,,4,,,,"123101:23,11:30000","332,190"
1019015,1019,101901,,1,,5,,,,"123101:36,11:50000","511,293"
1019021,1019,101902,,4,,1,2,1,,,"64,37"
1019022,1019,101902,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
1019023,1019,101902,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
1019024,1019,101902,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
1019025,1019,101902,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
1019031,1019,101903,,5,,1,2,3,,,"64,37"
1019032,1019,101903,,5,,2,,,,"123101:5,123201:5,11:5000","160,91"
1019033,1019,101903,,5,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
1019034,1019,101903,,5,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
1019035,1019,101903,,5,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
1019041,1019,101904,,3,,1,,,,,"102,59"
1019042,1019,101904,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
1019043,1019,101904,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
1019044,1019,101904,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
1019045,1019,101904,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
1019051,1019,101905,,2,,1,,,1,,"102,59"
1019052,1019,101905,,2,,2,,2,2,,"256,146"
1019053,1019,101905,,2,,3,,3,3,,"409,234"
1019054,1019,101905,,2,,4,,4,4,,"664,380"
1019055,1019,101905,,2,,5,,5,5,,"1022,585"
1021001,1021,102100,,6,,1,,,,,
1021002,1021,102100,,6,,2,,,,,
1021003,1021,102100,,6,,3,,,,,
1021004,1021,102100,,6,,4,,,,,
1021005,1021,102100,,6,,5,,,,,
1021011,1021,102101,102100,1,,1,,,,,"51,29"
1021012,1021,102101,102100,1,,2,,,,"123106:8,11:3000","128,73"
1021013,1021,102101,102100,1,,3,,,,"123106:14,11:8000","204,117"
1021014,1021,102101,102100,1,,4,,,,"123106:23,11:30000","332,190"
1021015,1021,102101,102100,1,,5,,,,"123106:36,11:50000","511,293"
1021021,1021,102102,,4,,1,2,1,,,"64,37"
1021022,1021,102102,,4,,2,,,,"123106:5,123201:5,11:5000","160,91"
1021023,1021,102102,,4,,3,,,,"123106:8,123202:4,123201:8,11:10000","256,146"
1021024,1021,102102,,4,,4,,,,"123106:12,123203:4,123202:8,11:40000","415,238"
1021025,1021,102102,,4,,5,,,,"123106:15,123204:5,123203:5,11:60000","639,366"
1021031,1021,102103,,5,,1,2,3,,,"64,37"
1021032,1021,102103,,5,,2,,,,"123106:5,123201:5,11:5000","160,91"
1021033,1021,102103,,5,,3,,,,"123106:8,123202:4,123201:8,11:10000","256,146"
1021034,1021,102103,,5,,4,,,,"123106:12,123203:4,123202:8,11:40000","415,238"
1021035,1021,102103,,5,,5,,,,"123106:15,123204:5,123203:5,11:60000","639,366"
1021041,1021,102104,,3,,1,,,,,"102,59"
1021042,1021,102104,,3,,2,,,,"123106:8,123301:6,11:15000","256,146"
1021043,1021,102104,,3,,3,,,,"123106:12,123302:6,123301:8,11:20000","409,234"
1021044,1021,102104,,3,,4,,,,"123106:18,123303:4,123302:8,11:80000","664,380"
1021045,1021,102104,,3,,5,,,,"123106:24,123304:5,123303:5,11:120000","1022,585"
1021051,1021,102105,,2,,1,,,1,,"102,59"
1021052,1021,102105,,2,,2,,2,2,,"256,146"
1021053,1021,102105,,2,,3,,3,3,,"409,234"
1021054,1021,102105,,2,,4,,4,4,,"664,380"
1021055,1021,102105,,2,,5,,5,5,,"1022,585"
1022011,1022,102201,,1,,1,,,,,"51,29"
1022012,1022,102201,,1,,2,,,,"123102:8,11:3000","128,73"
1022013,1022,102201,,1,,3,,,,"123102:14,11:8000","204,117"
1022014,1022,102201,,1,,4,,,,"123102:23,11:30000","332,190"
1022015,1022,102201,,1,,5,,,,"123102:36,11:50000","511,293"
1022021,1022,102202,,4,,1,2,1,,,"64,37"
1022022,1022,102202,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
1022023,1022,102202,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1022024,1022,102202,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
1022025,1022,102202,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1022031,1022,102203,,5,,1,2,3,,,"64,37"
1022032,1022,102203,,5,,2,,,,"123102:5,123201:5,11:5000","160,91"
1022033,1022,102203,,5,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1022034,1022,102203,,5,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
1022035,1022,102203,,5,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1022041,1022,102204,,3,,1,,,,,"102,59"
1022042,1022,102204,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
1022043,1022,102204,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
1022044,1022,102204,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
1022045,1022,102204,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
1022051,1022,102205,,2,,1,,,1,,"102,59"
1022052,1022,102205,,2,,2,,2,2,,"256,146"
1022053,1022,102205,,2,,3,,3,3,,"409,234"
1022054,1022,102205,,2,,4,,4,4,,"664,380"
1022055,1022,102205,,2,,5,,5,5,,"1022,585"
1024011,1024,102401,,1,,1,,,,,"51,29"
1024012,1024,102401,,1,,2,,,,"123102:8,11:3000","128,73"
1024013,1024,102401,,1,,3,,,,"123102:14,11:8000","204,117"
1024014,1024,102401,,1,,4,,,,"123102:23,11:30000","332,190"
1024015,1024,102401,,1,,5,,,,"123102:36,11:50000","511,293"
1024021,1024,102402,,4,,1,2,1,,,"64,37"
1024022,1024,102402,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
1024023,1024,102402,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1024024,1024,102402,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
1024025,1024,102402,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1024031,1024,102403,,5,,1,2,3,,,"64,37"
1024032,1024,102403,,5,,2,,,,"123102:5,123201:5,11:5000","160,91"
1024033,1024,102403,,5,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
1024034,1024,102403,,5,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
