id,areaGroupId,areaPosX,areaPosY,areaPosHeight,posType,objectId
976,2,-55,-15,1,1,
977,2,-55,-10,1,1,
978,2,-55,-7,1,1,
979,2,-55,1,1,1,
980,2,-55,2,1,1,
981,2,-55,4,1,0,1
982,2,-55,6,1,1,
983,2,-55,7,1,1,
984,2,-55,16,1,0,10209021
985,2,-55,21,3,0,
986,2,-55,22,3,0,
987,2,-55,23,3,0,1
988,2,-55,24,3,0,
989,2,-55,25,3,0,
990,2,-55,26,3,0,
991,2,-55,27,3,0,
992,2,-55,28,3,0,
993,2,-55,29,3,1,
994,4,-55,31,1,1,
995,4,-55,32,1,2,
996,0,-55,161,1,1,
997,0,-55,162,1,1,
998,0,-54,-63,1,1,
999,0,-54,-62,1,1,
1000,0,-54,-59,1,1,
1001,0,-54,-58,1,1,
1002,2,-54,-54,1,1,
1003,2,-54,-53,1,1,
1004,2,-54,-52,1,1,
1005,2,-54,-51,1,1,
1006,2,-54,-50,1,1,
1007,2,-54,-49,1,1,
1008,2,-54,-47,1,1,
1009,2,-54,-23,1,1,
1010,2,-54,-22,1,1,
1011,2,-54,-21,1,1,
1012,2,-54,-14,1,1,
1013,2,-54,-13,1,1,
1014,2,-54,-7,1,1,
1015,2,-54,-4,1,1,
1016,2,-54,0,1,1,
1017,2,-54,1,1,1,
1018,2,-54,5,1,1,
1019,2,-54,7,1,1,
1020,2,-54,14,1,2,
1021,2,-54,21,3,0,
1022,2,-54,22,3,0,
1023,2,-54,23,3,0,
1024,2,-54,24,3,0,
1025,2,-54,25,3,0,
1026,2,-54,26,3,0,
1027,2,-54,27,3,0,
1028,2,-54,28,3,0,
1029,2,-54,29,3,1,
1030,4,-54,31,1,1,
1031,4,-54,38,1,2,
1032,0,-54,162,1,1,
1033,0,-54,163,1,1,
1034,0,-53,-66,1,1,
1035,0,-53,-62,1,1,
1036,0,-53,-59,1,1,
1037,0,-53,-58,1,1,
1038,2,-53,-55,1,1,
1039,2,-53,-54,1,1,
1040,2,-53,-53,1,1,
1041,2,-53,-52,1,1,
1042,2,-53,-51,1,1,
1043,2,-53,-50,1,1,
1044,2,-53,-48,1,1,
1045,2,-53,-47,1,1,
1046,2,-53,-46,1,1,
1047,2,-53,-45,1,1,
1048,2,-53,-43,1,1,
1049,2,-53,-25,1,1,
1050,2,-53,-23,1,1,
1051,2,-53,-22,1,1,
1052,2,-53,-21,1,1,
1053,2,-53,-20,1,1,
1054,2,-53,-17,1,1,
1055,2,-53,-9,1,1,
1056,2,-53,-8,1,1,
1057,2,-53,-4,1,1,
1058,2,-53,2,1,1,
1059,2,-53,3,1,1,
1060,2,-53,5,1,1,
1061,2,-53,6,1,1,
1062,2,-53,7,1,1,
1063,2,-53,21,2,0,
1064,2,-53,22,3,1,
1065,2,-53,23,2,0,
1066,2,-53,24,3,0,
1067,2,-53,25,3,0,
1068,2,-53,26,3,0,
1069,2,-53,27,3,0,
1070,2,-53,28,3,0,
1071,2,-53,29,3,1,
1072,4,-53,31,1,1,
1073,0,-53,163,1,1,
1074,0,-53,164,1,1,
1075,0,-52,-67,1,1,
1076,0,-52,-66,1,1,
1077,0,-52,-63,1,1,
1078,0,-52,-62,1,1,
1079,0,-52,-59,1,1,
1080,2,-52,-57,1,1,
1081,2,-52,-56,1,1,
1082,2,-52,-54,1,1,
1083,2,-52,-44,1,1,
1084,2,-52,-43,1,1,
1085,2,-52,-42,1,1,
1086,2,-52,-41,1,1,
1087,2,-52,-40,1,1,
1088,2,-52,-39,1,1,
1089,2,-52,-38,1,0,10207013
1090,2,-52,-37,1,0,10207014
1091,2,-52,-36,1,0,10207012
1092,2,-52,-35,1,0,10207014
1093,2,-52,-34,1,1,
1094,2,-52,-33,1,1,
1095,2,-52,-29,1,1,
1096,2,-52,-28,1,1,
1097,2,-52,-27,1,1,
1098,2,-52,-26,1,1,
1099,2,-52,-25,1,1,
1100,2,-52,-24,1,1,
1101,2,-52,-23,1,1,
1102,2,-52,-22,1,1,
1103,2,-52,-21,1,1,
1104,2,-52,-17,1,1,
1105,2,-52,-14,1,0,1
1106,2,-52,-11,1,1,
1107,2,-52,-10,1,1,
1108,2,-52,-4,1,1,
1109,2,-52,4,1,1,
1110,2,-52,5,1,1,
1111,2,-52,6,1,1,
1112,2,-52,7,1,1,
1113,2,-52,9,1,1,
1114,2,-52,11,1,1,
1115,2,-52,12,2,0,
1116,2,-52,13,2,0,
1117,2,-52,14,2,0,
1118,2,-52,15,2,0,
1119,2,-52,16,2,0,
1120,2,-52,17,2,0,
1121,2,-52,18,2,0,
1122,2,-52,19,2,0,
1123,2,-52,20,2,0,
1124,2,-52,21,2,0,
1125,2,-52,22,2,0,
1126,2,-52,23,2,0,
1127,2,-52,24,3,0,
1128,2,-52,25,3,0,
1129,2,-52,26,3,0,
1130,2,-52,27,3,0,
1131,2,-52,28,3,0,
1132,2,-52,29,3,0,
1133,4,-52,31,1,1,
1134,0,-52,164,1,1,
1135,0,-52,165,1,1,
1136,0,-51,-67,1,1,
1137,0,-51,-66,1,1,
1138,0,-51,-64,1,1,
1139,0,-51,-63,1,1,
1140,0,-51,-59,1,1,
1141,2,-51,-58,1,1,
1142,2,-51,-41,1,1,
1143,2,-51,-38,1,0,10207014
1144,2,-51,-36,1,0,10207014
1145,2,-51,-34,1,1,
1146,2,-51,-33,1,1,
1147,2,-51,-32,1,1,
1148,2,-51,-31,1,1,
1149,2,-51,-30,1,1,
1150,2,-51,-29,1,1,
1151,2,-51,-28,1,1,
1152,2,-51,-27,1,1,
1153,2,-51,-26,1,1,
1154,2,-51,-25,1,1,
1155,2,-51,-24,1,1,
1156,2,-51,-23,1,1,
1157,2,-51,-22,1,1,
1158,2,-51,-21,1,1,
1159,2,-51,-20,1,1,
1160,2,-51,-16,1,1,
1161,2,-51,-12,1,1,
1162,2,-51,-7,1,1,
1163,2,-51,-6,1,1,
1164,2,-51,-5,1,1,
1165,2,-51,-4,1,1,
1166,2,-51,-3,1,1,
1167,2,-51,-2,1,1,
1168,2,-51,-1,1,1,
1169,2,-51,4,1,1,
1170,2,-51,5,1,1,
1171,2,-51,6,1,1,
1172,2,-51,8,1,1,
1173,2,-51,9,1,1,
1174,2,-51,10,1,1,
1175,2,-51,13,2,0,
1176,2,-51,14,2,0,1
1177,2,-51,15,2,0,
1178,2,-51,16,2,0,
1179,2,-51,17,2,0,
1180,2,-51,18,2,0,
1181,2,-51,19,2,0,
1182,2,-51,20,2,0,
1183,2,-51,21,2,0,
1184,2,-51,22,2,0,
1185,2,-51,23,2,0,
1186,2,-51,24,2,0,
1187,2,-51,25,2,0,
1188,2,-51,26,3,0,
1189,2,-51,27,3,0,
1190,2,-51,28,3,0,
1191,2,-51,29,2,1,
1192,2,-51,30,1,1,
1193,4,-51,34,1,2,
1194,0,-51,165,1,1,
1195,0,-50,-67,1,1,
1196,0,-50,-65,1,1,
1197,0,-50,-64,1,1,
1198,0,-50,-59,1,1,
1199,2,-50,-53,1,0,5243
1200,2,-50,-42,1,0,20
1201,2,-50,-28,1,1,
1202,2,-50,-26,1,1,
1203,2,-50,-25,1,1,
1204,2,-50,-24,1,1,
1205,2,-50,-23,1,1,
1206,2,-50,-22,1,1,
1207,2,-50,-21,1,1,
1208,2,-50,-20,1,1,
1209,2,-50,-19,1,1,
1210,2,-50,-18,1,1,
1211,2,-50,-17,1,1,
1212,2,-50,-15,1,1,
1213,2,-50,-12,1,1,
1214,2,-50,-6,1,1,
1215,2,-50,-4,1,1,
1216,2,-50,-2,1,1,
1217,2,-50,4,1,1,
1218,2,-50,5,1,1,
1219,2,-50,6,1,1,
1220,2,-50,7,1,1,
1221,2,-50,8,1,1,
1222,2,-50,12,2,0,
1223,2,-50,13,2,0,
1224,2,-50,14,2,0,
1225,2,-50,15,2,0,
1226,2,-50,16,2,0,
1227,2,-50,17,2,0,
1228,2,-50,18,2,0,
1229,2,-50,19,2,0,
1230,2,-50,20,2,0,
1231,2,-50,21,2,0,
1232,2,-50,22,2,0,
1233,2,-50,23,2,0,
1234,2,-50,24,2,0,
1235,2,-50,25,2,0,
1236,2,-50,26,2,0,
1237,2,-50,27,2,0,
1238,2,-50,28,2,0,
1239,2,-50,29,2,0,
1240,2,-50,30,1,1,
1241,0,-50,165,1,1,
1242,0,-50,166,1,1,
1243,0,-49,-66,1,1,
1244,0,-49,-65,1,1,
1245,0,-49,-59,1,1,
1246,2,-49,-57,1,1,
1247,2,-49,-34,1,1,
1248,2,-49,-33,1,1,
1249,2,-49,-25,1,1,
1250,2,-49,-24,1,1,
1251,2,-49,-23,1,1,
1252,2,-49,-18,1,1,
1253,2,-49,-16,1,1,
1254,2,-49,-14,1,1,
1255,2,-49,-13,1,1,
1256,2,-49,-10,1,1,
1257,2,-49,4,1,1,
1258,2,-49,8,1,1,
1259,2,-49,22,2,0,
1260,2,-49,23,2,0,
1261,2,-49,24,2,0,
1262,2,-49,25,2,0,
1263,2,-49,26,2,0,
1264,2,-49,27,2,0,
1265,2,-49,28,2,1,
1266,2,-49,29,1,1,
1267,2,-49,30,1,1,
1268,0,-49,166,1,1,
1269,0,-49,167,1,1,
1270,0,-48,-66,1,1,
1271,0,-48,-64,1,1,
1272,0,-48,-59,1,1,
1273,2,-48,-25,1,1,
1274,2,-48,-22,1,1,
1275,2,-48,-19,1,0,5242
1276,2,-48,-16,1,1,
1277,2,-48,-14,1,1,
1278,2,-48,-12,1,1,
1279,2,-48,-11,1,1,
1280,2,-48,-7,1,1,
1281,2,-48,-5,1,0,10205012
1282,2,-48,-3,1,0,10205013
1283,2,-48,-2,1,1,
1284,2,-48,-1,1,1,
1285,2,-48,1,1,1,
1286,2,-48,3,1,1,
1287,2,-48,4,1,1,
1288,2,-48,5,1,1,
1289,2,-48,7,1,1,
1290,2,-48,9,1,1,
1291,2,-48,26,2,0,
1292,2,-48,27,1,1,
1293,2,-48,28,2,1,
1294,2,-48,29,1,1,
1295,0,-48,167,1,1,
1296,0,-48,168,1,1,
1297,0,-47,-66,1,1,
1298,0,-47,-59,1,1,
1299,2,-47,-58,1,1,
1300,2,-47,-57,1,0,10204012
1301,2,-47,-56,1,2,
1302,2,-47,-44,1,2,
1303,2,-47,-25,1,1,
1304,2,-47,-24,1,0,1
1305,2,-47,-21,1,1,
1306,2,-47,-17,1,1,
1307,2,-47,-16,1,1,
1308,2,-47,-12,1,1,
1309,2,-47,-11,1,1,
1310,2,-47,-10,1,1,
1311,2,-47,-9,1,1,
1312,2,-47,-8,1,1,
1313,2,-47,-7,1,1,
1314,2,-47,-6,1,0,10205014
1315,2,-47,-4,1,0,10205014
1316,2,-47,-2,1,1,
1317,2,-47,-1,1,1,
1318,2,-47,0,1,1,
1319,2,-47,2,1,1,
1320,2,-47,4,1,1,
1321,2,-47,6,1,1,
1322,2,-47,7,1,1,
1323,2,-47,8,1,1,
1324,2,-47,27,1,1,
1325,2,-47,28,1,1,
1326,0,-47,168,1,1,
1327,0,-47,169,1,1,
1328,0,-46,-65,1,1,
1329,0,-46,-59,1,1,
1330,2,-46,-58,1,1,
1331,2,-46,-40,1,0,1
1332,2,-46,-24,1,1,
1333,2,-46,-23,1,1,
1334,2,-46,-17,1,1,
1335,2,-46,-16,1,1,
1336,2,-46,-8,1,1,
1337,2,-46,-1,1,1,
1338,2,-46,8,1,1,
1339,2,-46,9,1,1,
1340,2,-46,10,1,1,
1341,2,-46,11,1,1,
1342,2,-46,12,1,1,
1343,2,-46,17,1,0,10209014
1344,2,-46,27,1,1,
1345,2,-46,30,1,1,
1346,0,-46,169,1,1,
1347,0,-46,170,1,1,
1348,0,-45,-59,1,1,
1349,2,-45,-17,1,1,
1350,2,-45,-16,1,1,
1351,2,-45,10,1,1,
1352,2,-45,11,1,1,
1353,2,-45,12,1,1,
1354,2,-45,13,1,0,10209013
1355,2,-45,15,1,0,10209014
1356,2,-45,16,1,0,10209013
1357,2,-45,17,1,1,
1358,2,-45,18,1,1,
1359,2,-45,19,1,1,
1360,2,-45,25,1,1,
1361,2,-45,26,1,1,
1362,2,-45,27,1,1,
1363,2,-45,29,1,1,
1364,0,-45,170,1,1,
1365,0,-45,171,1,1,
1366,0,-44,-64,1,1,
1367,0,-44,-59,1,1,
1368,2,-44,-49,1,0,1
1369,2,-44,-30,1,2,
1370,2,-44,-10,1,2,
1371,2,-44,0,1,0,1
1372,2,-44,14,1,0,10209012
1373,2,-44,18,1,1,
1374,2,-44,19,1,1,
1375,2,-44,20,1,1,
1376,2,-44,21,1,1,
1377,2,-44,23,1,1,
1378,2,-44,24,1,1,
1379,2,-44,25,1,1,
1380,2,-44,26,1,1,
1381,2,-44,27,1,1,
1382,2,-44,29,1,2,
1383,3,-44,31,1,1,
1384,0,-44,171,1,1,
1385,0,-44,172,1,1,
1386,0,-43,-64,1,1,
1387,0,-43,-59,1,1,
1388,2,-43,-43,1,1,
1389,2,-43,-31,1,0,22
1390,2,-43,-17,1,1,
1391,2,-43,9,1,2,
1392,2,-43,22,1,1,
1393,2,-43,23,1,1,
1394,2,-43,24,1,1,
1395,2,-43,27,1,1,
1396,0,-43,172,1,1,
1397,0,-42,-59,1,1,
1398,2,-42,-57,1,0,10204013
1399,2,-42,-56,1,2,
1400,2,-42,-17,1,2,
1401,2,-42,5,1,0,5247
1402,2,-42,22,1,1,
1403,2,-42,23,1,1,
1404,2,-42,27,1,1,
1405,2,-42,31,1,1,
1406,0,-42,172,1,1,
1407,0,-42,173,1,1,
1408,0,-41,-65,1,1,
1409,0,-41,-59,1,1,
1410,2,-41,-57,1,1,
1411,2,-41,-42,1,0,1
1412,2,-41,-23,1,1,
1413,2,-41,0,1,2,
1414,2,-41,5,1,1,
1415,2,-41,20,1,0,1
1416,2,-41,23,1,0,5244
1417,2,-41,26,1,1,
1418,2,-41,27,1,1,
1419,2,-41,28,1,1,
1420,2,-41,31,1,1,
1421,0,-41,173,1,1,
1422,0,-41,174,1,1,
1423,0,-40,-59,1,1,
1424,2,-40,-36,1,2,
1425,2,-40,-24,1,2,
1426,2,-40,4,1,2,
1427,2,-40,28,1,1,
1428,2,-40,29,1,1,
1429,2,-40,31,1,1,
1430,0,-40,174,1,1,
1431,0,-40,175,1,1,
1432,0,-39,-65,1,1,
1433,0,-39,-64,1,1,
1434,0,-39,-59,1,1,
1435,2,-39,-20,1,2,
1436,2,-39,29,1,1,
1437,2,-39,31,1,1,
1438,0,-39,175,1,1,
1439,0,-39,176,1,1,
1440,0,-38,-65,1,1,
1441,0,-38,-61,1,1,
1442,0,-38,-60,1,1,
1443,0,-38,-59,1,1,
1444,2,-38,8,1,0,1
1445,2,-38,17,1,2,
1446,2,-38,24,1,1,
1447,2,-38,30,1,1,
1448,0,-38,176,1,1,
1449,0,-38,177,1,1,
1450,0,-37,-65,1,1,
1451,0,-37,-61,1,1,
1452,0,-37,-59,1,1,
1453,2,-37,-49,1,0,1
1454,2,-37,30,1,1,
1455,2,-37,31,1,1,
1456,0,-37,177,1,1,
1457,0,-37,178,1,1,
1458,0,-36,-65,1,1,
1459,0,-36,-59,1,1,
1460,2,-36,-37,1,0,1
1461,2,-36,-32,1,0,5248
1462,2,-36,-29,1,2,
1463,2,-36,-18,1,1,
1464,2,-36,29,1,1,
1465,2,-36,30,1,1,
1466,0,-36,178,1,1,
1467,0,-36,179,1,1,
1468,0,-35,-65,1,1,
1469,0,-35,-61,1,1,
1470,0,-35,-59,1,1,
1471,2,-35,-43,1,0,16
1472,2,-35,-25,1,0,1
1473,2,-35,-18,1,2,
1474,2,-35,25,1,1,
1475,2,-35,30,1,1,
1476,0,-35,179,1,1,
1477,0,-34,-65,1,1,
1478,0,-34,-62,1,1,
1479,0,-34,-59,1,1,
1480,2,-34,-43,1,2,
1481,2,-34,9,1,2,
1482,2,-34,19,1,2,
1483,2,-34,29,1,1,
1484,2,-34,30,1,1,
1485,0,-34,179,1,1,
1486,0,-34,180,1,1,
1487,0,-33,-64,1,1,
1488,0,-33,-62,1,1,
1489,0,-33,-59,1,1,
1490,2,-33,18,1,0,22
1491,2,-33,29,1,1,
1492,3,-33,30,1,1,
1493,0,-33,180,1,1,
1494,0,-33,181,1,1,
1495,0,-32,-64,1,1,
1496,0,-32,-61,1,1,
1497,0,-32,-59,1,1,
1498,2,-32,-43,1,0,22
1499,2,-32,-33,1,1,
1500,2,-32,7,1,2,
1501,2,-32,26,1,2,
1502,2,-32,27,1,1,
1503,3,-32,29,1,1,
1504,3,-32,30,1,1,
1505,0,-32,181,1,1,
1506,0,-32,182,1,1,
1507,0,-31,-64,1,1,
1508,0,-31,-62,1,1,
1509,0,-31,-59,1,1,
1510,2,-31,-20,1,2,
1511,2,-31,-7,1,1,
1512,2,-31,28,1,1,
1513,3,-31,30,1,1,
1514,0,-31,182,1,1,
1515,0,-31,183,1,1,
1516,0,-30,-65,1,1,
1517,0,-30,-64,1,1,
1518,0,-30,-61,1,1,
1519,0,-30,-59,1,1,
1520,2,-30,-52,1,0,20201011
1521,2,-30,26,1,1,
1522,2,-30,27,1,1,
1523,3,-30,28,1,1,
1524,3,-30,29,1,1,
1525,0,-30,183,1,1,
1526,0,-30,184,1,1,
1527,0,-29,-59,1,1,
1528,2,-29,-58,1,1,
1529,2,-29,-13,1,1,
1530,2,-29,-11,1,2,
1531,2,-29,11,1,1,
1532,2,-29,24,1,1,
1533,2,-29,26,1,1,
1534,0,-29,184,1,1,
1535,0,-29,185,1,1,
1536,0,-28,-62,1,1,
1537,0,-28,-61,1,1,
1538,0,-28,-59,1,1,
1539,2,-28,-13,1,2,
1540,2,-28,23,1,2,
1541,2,-28,25,1,1,
1542,3,-28,26,1,1,
1543,0,-28,185,1,1,
1544,0,-27,-62,1,1,
1545,0,-27,-61,1,1,
1546,0,-27,-59,1,1,
1547,2,-27,-22,1,2,
1548,2,-27,-18,1,0,1
1549,2,-27,6,1,2,
1550,2,-27,13,1,0,1
1551,2,-27,14,1,1,
1552,2,-27,24,1,1,
1553,2,-27,25,1,1,
1554,3,-27,27,1,1,
1555,0,-27,185,1,1,
1556,0,-27,186,1,1,
1557,0,-26,-62,1,1,
1558,0,-26,-61,1,1,
1559,0,-26,-59,1,1,
1560,2,-26,-53,1,0,1
1561,2,-26,-44,1,0,1
1562,2,-26,-37,1,2,
1563,2,-26,-33,1,2,
1564,2,-26,-7,1,2,
1565,2,-26,15,1,1,
1566,2,-26,21,1,2,
1567,2,-26,22,1,1,
1568,2,-26,23,1,1,
1569,2,-26,24,1,1,
1570,3,-26,25,1,1,
1571,0,-26,186,1,1,
1572,0,-26,187,1,1,
1573,0,-25,-61,1,1,
1574,0,-25,-59,1,1,
1575,2,-25,-56,1,1,
1576,2,-25,2,1,0,1
1577,3,-25,23,1,1,
1578,0,-25,187,1,1,
1579,0,-25,188,1,1,
1580,0,-24,-61,1,1,
1581,0,-24,-59,1,1,
1582,2,-24,-53,1,0,5241
1583,2,-24,22,1,1,
1584,3,-24,23,1,1,
1585,3,-24,24,1,1,
1586,0,-24,188,1,1,
1587,0,-24,189,1,1,
1588,0,-23,-62,1,1,
1589,0,-23,-61,1,1,
1590,0,-23,-59,1,1,
1591,2,-23,5,1,2,
1592,2,-23,9,1,0,5246
1593,3,-23,23,1,1,
1594,0,-23,189,1,1,
1595,0,-23,190,1,1,
1596,0,-22,-61,1,1,
1597,0,-22,-59,1,1,
1598,0,-22,-58,1,1,
1599,0,-22,-57,1,1,
1600,2,-22,-38,1,2,
1601,2,-22,-26,1,2,
1602,2,-22,-20,1,2,
1603,2,-22,-9,1,2,
1604,2,-22,-1,1,2,
1605,3,-22,23,1,1,
1606,0,-22,190,1,1,
1607,0,-22,191,1,1,
1608,0,-21,-61,1,1,
1609,0,-21,-58,1,1,
1610,0,-21,-57,1,1,
1611,0,-21,-56,1,1,
1612,0,-21,-55,1,1,
1613,2,-21,-27,1,0,5245
1614,3,-21,22,1,1,
1615,3,-21,23,1,1,
1616,0,-21,191,1,1,
1617,0,-21,192,1,1,
1618,0,-20,-61,1,1,
1619,0,-20,-60,1,1,
1620,0,-20,-58,1,1,
1621,0,-20,-56,1,1,
1622,0,-20,-55,1,1,
1623,0,-20,-54,1,1,
1624,0,-20,-53,1,1,
1625,2,-20,-51,1,0,18
1626,3,-20,22,1,1,
1627,3,-20,23,1,1,
1628,0,-20,192,1,1,
1629,0,-19,-61,1,1,
1630,0,-19,-60,1,1,
1631,0,-19,-59,1,1,
1632,0,-19,-54,1,1,
1633,0,-19,-53,1,1,
1634,0,-19,-52,1,1,
1635,0,-19,-51,1,1,
1636,2,-19,-45,1,2,
1637,2,-19,-44,1,2,
1638,2,-19,-43,1,2,
1639,3,-19,23,1,1,
1640,3,-19,24,1,1,
1641,0,-19,192,1,1,
1642,0,-19,193,1,1,
1643,0,-18,-52,1,1,
1644,0,-18,-51,1,1,
1645,0,-18,-50,1,1,
1646,0,-18,-49,1,1,
1647,2,-18,-47,1,2,
1648,2,-18,-46,1,2,
1649,2,-18,-42,1,2,
1650,2,-18,-41,1,2,
1651,3,-18,22,1,1,
1652,3,-18,23,1,1,
1653,0,-18,193,1,1,
1654,0,-18,194,1,1,
1655,0,-17,-50,1,1,
1656,0,-17,-49,1,1,
1657,0,-17,-48,1,1,
1658,0,-17,-47,1,1,
1659,1,-17,-41,1,2,
1660,1,-17,19,1,0,10105
1661,3,-17,23,1,1,
1662,3,-17,24,1,1,
1663,3,-17,25,1,1,
1664,0,-17,194,1,1,
1665,0,-17,195,1,1,
1666,0,-16,-46,1,1,
1667,0,-16,-45,1,1,
1668,1,-16,-41,1,2,
1669,1,-16,-31,1,1,
1670,1,-16,15,1,0,6
1671,3,-16,24,1,1,
1672,3,-16,25,1,1,
1673,3,-16,26,1,1,
1674,5,-16,155,1,1,
1675,0,-16,195,1,1,
1676,0,-16,196,1,1,
1677,0,-15,-46,1,1,
1678,0,-15,-45,1,1,
1679,0,-15,-44,1,1,
1680,0,-15,-43,1,1,
1681,1,-15,-41,1,2,
1682,1,-15,-33,1,1,
1683,1,-15,-32,1,1,
1684,1,-15,-30,1,1,
1685,1,-15,-7,1,2,
1686,1,-15,-2,1,0,2
1687,1,-15,2,1,1,
1688,3,-15,25,1,1,
1689,3,-15,26,1,1,
1690,3,-15,27,1,1,
1691,5,-15,155,1,1,
1692,0,-15,196,1,1,
1693,0,-15,197,1,1,
1694,0,-14,-43,1,1,
1695,0,-14,-42,1,1,
1696,0,-14,-41,1,1,
1697,1,-14,-35,1,1,
1698,1,-14,-34,1,1,
1699,1,-14,-32,1,1,
1700,1,-14,-27,1,1,
1701,1,-14,-24,1,1,
1702,1,-14,-23,1,1,
1703,1,-14,-1,1,1,
1704,1,-14,6,1,0,4
1705,1,-14,21,1,1,
1706,1,-14,27,1,1,
1707,3,-14,28,1,1,
1708,3,-14,29,1,1,
1709,5,-14,155,1,1,
1710,0,-14,197,1,1,
1711,0,-14,198,1,1,
1712,0,-13,-42,1,1,
1713,0,-13,-41,1,1,
1714,0,-13,-40,1,1,
1715,0,-13,-39,1,1,
1716,1,-13,-37,1,1,
1717,1,-13,-36,1,1,
1718,1,-13,-33,1,1,
1719,1,-13,-30,1,1,
1720,1,-13,-26,1,1,
1721,1,-13,-25,1,1,
1722,1,-13,-24,1,0,9988
1723,1,-13,-5,1,2,
1724,3,-13,29,1,1,
1725,3,-13,30,1,1,
1726,3,-13,31,1,1,
1727,0,-13,198,1,1,
1728,0,-12,-40,1,1,
1729,0,-12,-39,1,1,
1730,0,-12,-38,1,1,
1731,1,-12,-33,1,1,
1732,1,-12,-32,1,1,
1733,1,-12,-24,1,1,
1734,1,-12,-10,1,2,
1735,1,-12,2,1,2,
1736,1,-12,7,1,0,5145
1737,1,-12,10,1,2,
1738,1,-12,22,1,1,
1739,1,-12,25,1,1,
1740,1,-12,26,1,1,
1741,3,-12,30,1,1,
1742,3,-12,31,1,1,
1743,0,-12,198,1,1,
1744,0,-12,199,1,1,
1745,0,-11,-40,1,1,
1746,0,-11,-39,1,1,
1747,0,-11,-38,1,1,
1748,1,-11,-36,1,1,
1749,1,-11,-33,1,1,
1750,1,-11,-32,1,0,9984
1751,1,-11,-29,1,2,
1752,1,-11,-26,1,2,
1753,1,-11,-24,1,1,
1754,1,-11,-23,1,1,
1755,1,-11,-12,1,2,
1756,1,-11,20,1,0,1
1757,1,-11,22,1,1,
1758,1,-11,23,1,1,
1759,1,-11,27,1,0,9985
1760,1,-11,28,1,1,
1761,1,-11,31,1,1,
1762,3,-11,32,1,1,
1763,0,-11,199,1,1,
1764,0,-11,200,1,1,
1765,0,-10,-38,1,1,
1766,1,-10,-25,1,1,
1767,1,-10,-11,1,0,5141
1768,1,-10,-4,1,2,
1769,1,-10,6,1,2,
1770,1,-10,8,1,2,
1771,1,-10,24,1,2,
1772,1,-10,27,1,1,
1773,1,-10,28,1,1,
1774,1,-10,31,1,1,
1775,0,-10,200,1,1,
1776,0,-10,201,1,1,
1777,0,-9,-38,1,1,
1778,0,-9,-37,1,1,
1779,1,-9,-34,1,0,1
1780,1,-9,-28,1,1,
1781,1,-9,-13,1,1,
1782,1,-9,-7,1,2,
1783,1,-9,20,1,1,
1784,1,-9,22,1,1,
1785,1,-9,23,1,1,
1786,1,-9,27,1,1,
1787,1,-9,28,1,1,
1788,1,-9,31,1,1,
1789,3,-9,32,1,1,
1790,0,-9,201,1,1,
1791,0,-9,202,1,1,
1792,0,-8,-38,1,1,
1793,0,-8,-37,1,1,
1794,0,-8,-36,1,1,
1795,1,-8,-34,1,1,
1796,1,-8,-33,1,1,
1797,1,-8,2,1,2,
1798,1,-8,16,1,0,10106
1799,1,-8,17,1,2,
1800,1,-8,24,1,1,
1801,3,-8,32,1,1,
1802,0,-8,202,1,1,
1803,0,-8,203,1,1,
1804,0,-7,-37,1,1,
1805,0,-7,-36,1,1,
1806,1,-7,-28,1,1,
1807,1,-7,-27,1,1,
1808,1,-7,-24,1,2,
1809,1,-7,-15,1,0,1
1810,1,-7,8,1,0,1
1811,1,-7,26,1,2,
1812,1,-7,28,1,1,
1813,1,-7,29,1,1,
1814,3,-7,32,1,1,
1815,0,-7,203,1,1,
1816,0,-7,204,1,1,
1817,0,-6,-37,1,1,
1818,0,-6,-36,1,1,
1819,0,-6,-35,1,1,
1820,1,-6,-32,1,1,
1821,1,-6,-26,1,2,
1822,1,-6,22,1,1,
1823,1,-6,23,1,1,
1824,1,-6,28,1,0,9989
1825,3,-6,32,1,1,
1826,0,-6,204,1,1,
1827,0,-6,205,1,1,
1828,0,-5,-37,1,1,
1829,0,-5,-36,1,1,
1830,0,-5,-35,1,1,
1831,1,-5,-32,1,1,
1832,1,-5,-31,1,2,
1833,1,-5,-29,1,1,
1834,1,-5,-6,1,2,
1835,1,-5,-2,1,2,
1836,1,-5,9,1,2,
1837,1,-5,15,1,1,
1838,1,-5,20,1,2,
1839,1,-5,31,1,1,
1840,3,-5,32,1,1,
1841,0,-5,205,1,1,
1842,0,-4,-35,1,1,
1843,0,-4,-34,1,1,
1844,1,-4,-31,1,1,
1845,1,-4,-28,1,2,
1846,1,-4,-25,1,1,
1847,1,-4,-24,1,1,
1848,1,-4,-23,1,1,
1849,1,-4,-17,1,2,
1850,1,-4,0,1,1,
1851,1,-4,2,1,2,
1852,1,-4,3,1,0,1
1853,1,-4,26,1,1,
1854,1,-4,31,1,1,
1855,0,-4,205,1,1,
1856,0,-4,206,1,1,
1857,0,-3,-34,1,1,
1858,0,-3,-33,1,1,
1859,1,-3,-31,1,0,9989
1860,1,-3,-30,1,1,
1861,1,-3,-27,1,1,
1862,1,-3,-26,1,1,
1863,1,-3,-8,1,2,
1864,1,-3,6,1,1,
1865,1,-3,20,1,2,
1866,1,-3,24,1,1,
1867,1,-3,28,1,1,
1868,3,-3,32,1,1,
1869,0,-3,206,1,1,
